id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,figure_tested,color_response,figure_response,figure_score,position_target,sound_target,sound_tested,sound_score,position_tested,position_response,position_score,color_tested,color_target,figure_target,simulate,occupation,color_score,sound_response,timestamp
chihuahua,female,24,training_transfer,training,ps2,2,2,40,1,white,circle,sounds/D.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554902326448
chihuahua,female,24,training_transfer,training,ps2,2,2,41,3,white,circle,sounds/P.wav,0,,,,1,0,1,1,1,1,1,0,,,no,Studerende,,0,1554902329040
chihuahua,female,24,training_transfer,training,ps2,2,2,42,6,white,circle,sounds/G.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554902331615
chihuahua,female,24,training_transfer,training,ps2,2,2,43,4,white,circle,sounds/B.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554902334195
chihuahua,female,24,training_transfer,training,ps2,2,2,44,6,white,circle,sounds/P.wav,0,,,,1,0,1,1,1,1,1,0,,,no,Studerende,,0,1554902336793
chihuahua,female,24,training_transfer,training,ps2,2,2,45,6,white,circle,sounds/B.wav,0,,,,0,1,1,1,1,0,1,0,,,no,Studerende,,1,1554902339379
chihuahua,female,24,training_transfer,training,ps2,2,2,46,6,white,circle,sounds/P.wav,0,,,,1,1,1,1,1,1,1,0,,,no,Studerende,,1,1554902341976
chihuahua,female,24,training_transfer,training,ps2,2,2,47,6,white,circle,sounds/E.wav,0,,,,1,0,1,1,1,1,1,0,,,no,Studerende,,0,1554902344557
chihuahua,female,24,training_transfer,training,ps2,2,2,48,4,white,circle,sounds/P.wav,0,,,,0,1,1,1,1,0,1,0,,,no,Studerende,,1,1554902347152
chihuahua,female,24,training_transfer,training,ps2,2,2,49,2,white,circle,sounds/V.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554902349733
chihuahua,female,24,training_transfer,training,ps2,2,2,50,6,white,circle,sounds/E.wav,0,,,,0,0,1,0,1,1,0,0,,,no,Studerende,,1,1554902352348
chihuahua,female,24,training_transfer,training,ps2,2,2,51,2,white,circle,sounds/T.wav,0,,,,1,0,1,1,1,0,0,0,,,no,Studerende,,0,1554902354934
chihuahua,female,24,training_transfer,training,ps2,2,2,52,4,white,circle,sounds/E.wav,0,,,,0,1,1,0,1,1,0,0,,,no,Studerende,,0,1554902357526
chihuahua,female,24,training_transfer,training,ps2,2,2,53,7,white,circle,sounds/D.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554902360101
chihuahua,female,24,training_transfer,training,ps2,2,2,54,4,white,circle,sounds/B.wav,0,,,,1,0,1,1,1,0,0,0,,,no,Studerende,,0,1554902362684
chihuahua,female,24,training_transfer,training,ps2,2,2,55,0,white,circle,sounds/D.wav,0,,,,0,1,1,1,1,0,1,0,,,no,Studerende,,1,1554902365288
chihuahua,female,24,training_transfer,training,ps2,2,2,56,7,white,circle,sounds/G.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554902367868
chihuahua,female,24,training_transfer,training,ps2,2,2,57,4,white,circle,sounds/C.wav,0,,,,0,0,1,1,1,1,0,0,,,no,Studerende,,0,1554902370469
chihuahua,female,24,training_transfer,training,ps2,2,2,58,0,white,circle,sounds/E.wav,0,,,,0,0,1,1,1,1,0,0,,,no,Studerende,,0,1554902373061
chihuahua,female,24,training_transfer,training,ps2,2,2,59,1,white,circle,sounds/B.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554902375636
chihuahua,female,24,training_transfer,training,ps2,2,2,60,3,white,circle,sounds/E.wav,0,,,,0,1,1,0,1,0,1,0,,,no,Studerende,,0,1554902378219
chihuahua,female,24,training_transfer,training,ps2,2,2,61,0,white,circle,sounds/T.wav,0,,,,0,0,1,1,1,1,0,0,,,no,Studerende,,0,1554902380811
chihuahua,female,24,training_transfer,training,ps2,2,2,62,3,white,circle,sounds/E.wav,0,,,,1,1,1,1,1,0,0,0,,,no,Studerende,,1,1554902383397
chihuahua,female,24,training_transfer,posttest,pc2,2,2,1,6,dimgray,circle,,0,0,,,0,,0,,1,0,1,1,0,,no,Studerende,1,,1554902415457
chihuahua,female,24,training_transfer,posttest,pc2,2,2,2,4,green,circle,,0,0,,,0,,0,,1,0,1,1,0,,no,Studerende,1,,1554902418040
chihuahua,female,24,training_transfer,posttest,pc2,2,2,3,2,blue,circle,,0,0,,,0,,0,,1,0,1,1,0,,no,Studerende,1,,1554902420624
chihuahua,female,24,training_transfer,posttest,pc2,2,2,4,4,green,circle,,0,0,,,1,,0,,1,1,1,1,1,,no,Studerende,0,,1554902423216
chihuahua,female,24,training_transfer,posttest,pc2,2,2,5,2,blue,circle,,0,1,,,1,,0,,1,0,0,1,1,,no,Studerende,1,,1554902425799
chihuahua,female,24,training_transfer,posttest,pc2,2,2,6,7,dimgray,circle,,0,1,,,0,,0,,1,0,1,1,0,,no,Studerende,0,,1554902428388
chihuahua,female,24,training_transfer,posttest,pc2,2,2,7,8,white,circle,,0,0,,,0,,0,,1,0,1,1,0,,no,Studerende,1,,1554902430960
chihuahua,female,24,training_transfer,posttest,pc2,2,2,8,6,dimgray,circle,,0,0,,,0,,0,,1,0,1,1,1,,no,Studerende,0,,1554902433543
chihuahua,female,24,training_transfer,posttest,pc2,2,2,9,3,yellow,circle,,0,0,,,0,,0,,1,0,1,1,0,,no,Studerende,1,,1554902436127
chihuahua,female,24,training_transfer,posttest,pc2,2,2,10,5,yellow,circle,,0,0,,,0,,0,,1,0,1,1,0,,no,Studerende,1,,1554902438710
chihuahua,female,24,training_transfer,posttest,pc2,2,2,11,4,yellow,circle,,0,1,,,0,,0,,1,0,1,1,1,,no,Studerende,1,,1554902441302
chihuahua,female,24,training_transfer,posttest,pc2,2,2,12,5,green,circle,,0,0,,,1,,0,,1,1,1,1,0,,no,Studerende,1,,1554902443897
chihuahua,female,24,training_transfer,posttest,pc2,2,2,13,0,yellow,circle,,0,0,,,0,,0,,1,0,1,1,1,,no,Studerende,0,,1554902446477
chihuahua,female,24,training_transfer,posttest,pc2,2,2,14,5,white,circle,,0,0,,,1,,0,,1,0,0,1,0,,no,Studerende,1,,1554902449061
chihuahua,female,24,training_transfer,posttest,pc2,2,2,15,0,dimgray,circle,,0,0,,,1,,0,,1,1,1,1,0,,no,Studerende,1,,1554902451653
chihuahua,female,24,training_transfer,posttest,pc2,2,2,16,8,white,circle,,0,1,,,0,,0,,1,0,1,1,1,,no,Studerende,1,,1554902454245
chihuahua,female,24,training_transfer,posttest,pc2,2,2,17,2,red,circle,,0,0,,,0,,0,,1,0,1,1,0,,no,Studerende,1,,1554902456828
chihuahua,female,24,training_transfer,posttest,pc2,2,2,18,2,red,circle,,0,0,,,0,,0,,1,0,1,1,0,,no,Studerende,1,,1554902459411
chihuahua,female,24,training_transfer,posttest,pc2,2,2,19,3,blue,circle,,0,0,,,0,,0,,1,0,1,1,0,,no,Studerende,1,,1554902461980
chihuahua,female,24,training_transfer,posttest,pc2,2,2,20,8,darkorange,circle,,0,0,,,0,,0,,1,0,1,1,0,,no,Studerende,1,,1554902464564
chihuahua,female,24,training_transfer,posttest,pc2,2,2,21,3,yellow,circle,,0,0,,,1,,0,,1,1,1,1,0,,no,Studerende,1,,1554902467156
chihuahua,female,24,training_transfer,posttest,pc2,2,2,22,3,blue,circle,,0,0,,,0,,0,,1,1,0,1,0,,no,Studerende,1,,1554902469736
chihuahua,female,24,training_transfer,posttest,pc2,2,2,23,7,yellow,circle,,0,1,,,0,,0,,1,0,1,1,1,,no,Studerende,1,,1554902472320
chihuahua,female,24,training_transfer,posttest,pc2,2,2,24,0,darkorange,circle,,0,0,,,0,,0,,1,0,1,1,0,,no,Studerende,1,,1554902474897
chihuahua,female,24,training_transfer,posttest,pc2,2,2,25,7,white,circle,,0,0,,,1,,0,,1,1,1,1,0,,no,Studerende,1,,1554902477492
chihuahua,female,24,training_transfer,posttest,pc2,2,2,26,0,darkorange,circle,,0,0,,,1,,0,,1,0,0,1,1,,no,Studerende,0,,1554902480064
chihuahua,female,24,training_transfer,posttest,pc2,2,2,27,3,dimgray,circle,,0,0,,,0,,0,,1,0,1,1,0,,no,Studerende,1,,1554902482650
chihuahua,female,24,training_transfer,posttest,pc2,2,2,28,4,green,circle,,0,0,,,0,,0,,1,0,1,1,0,,no,Studerende,1,,1554902485233
chihuahua,female,24,training_transfer,posttest,pc2,2,2,29,6,darkorange,circle,,0,0,,,0,,0,,1,0,1,1,0,,no,Studerende,1,,1554902487817
chihuahua,female,24,training_transfer,posttest,pc2,2,2,30,4,darkorange,circle,,0,1,,,1,,0,,1,0,0,1,0,,no,Studerende,0,,1554902490420
chihuahua,female,24,training_transfer,posttest,pc2,2,2,31,1,darkorange,circle,,0,1,,,0,,0,,1,0,1,1,1,,no,Studerende,1,,1554902493013
chihuahua,female,24,training_transfer,posttest,pc2,2,2,32,0,blue,circle,,0,0,,,0,,0,,1,0,1,1,0,,no,Studerende,1,,1554902495584
chihuahua,female,24,training_transfer,posttest,pc2,2,2,33,5,white,circle,,0,0,,,0,,0,,1,0,1,1,0,,no,Studerende,1,,1554902498167
chihuahua,female,24,training_transfer,posttest,pc2,2,2,34,3,yellow,circle,,0,0,,,0,,0,,1,0,1,1,0,,no,Studerende,1,,1554902500750
chihuahua,female,24,training_transfer,posttest,pc2,2,2,35,7,blue,circle,,0,0,,,0,,0,,1,0,1,1,0,,no,Studerende,1,,1554902503317
chihuahua,female,24,training_transfer,posttest,pc2,2,2,36,2,blue,circle,,0,1,,,0,,0,,1,0,1,1,0,,no,Studerende,0,,1554902505912
chihuahua,female,24,training_transfer,posttest,pc2,2,2,37,3,yellow,circle,,0,0,,,0,,0,,1,0,1,1,0,,no,Studerende,1,,1554902508486
chihuahua,female,24,training_transfer,posttest,pc2,2,2,38,6,blue,circle,,0,1,,,0,,0,,1,0,1,1,1,,no,Studerende,1,,1554902511075
chihuahua,female,24,training_transfer,posttest,pc2,2,2,39,8,blue,circle,,0,0,,,0,,0,,1,0,1,1,0,,no,Studerende,1,,1554902513653
chihuahua,female,24,training_transfer,posttest,pc2,2,2,40,2,blue,circle,,0,0,,,0,,0,,1,0,1,1,1,,no,Studerende,0,,1554902516219
chihuahua,female,24,training_transfer,posttest,pc2,2,2,41,8,yellow,circle,,0,0,,,1,,0,,1,1,1,1,0,,no,Studerende,1,,1554902518825
chihuahua,female,24,training_transfer,posttest,pc2,2,2,42,5,green,circle,,0,0,,,0,,0,,1,0,1,1,0,,no,Studerende,1,,1554902521403
chihuahua,female,24,training_transfer,posttest,pc2,2,2,43,8,white,circle,,0,0,,,1,,0,,1,1,1,1,0,,no,Studerende,1,,1554902524009
chihuahua,female,24,training_transfer,posttest,pc2,2,2,44,0,yellow,circle,,0,0,,,0,,0,,1,0,1,1,0,,no,Studerende,1,,1554902526587
chihuahua,female,24,training_transfer,posttest,pc2,2,2,45,5,white,circle,,0,1,,,0,,0,,1,0,1,1,1,,no,Studerende,1,,1554902529176
chihuahua,female,24,training_transfer,posttest,pc2,2,2,46,5,yellow,circle,,0,0,,,0,,0,,1,0,1,1,1,,no,Studerende,0,,1554902531754
chihuahua,female,24,training_transfer,posttest,pc2,2,2,47,5,green,circle,,0,0,,,1,,0,,1,0,0,1,0,,no,Studerende,1,,1554902534337
chihuahua,female,24,training_transfer,posttest,pc2,2,2,48,7,yellow,circle,,0,1,,,0,,0,,1,0,1,1,1,,no,Studerende,1,,1554902536935
chihuahua,female,24,training_transfer,posttest,pc2,2,2,49,6,yellow,circle,,0,0,,,0,,0,,1,0,1,1,0,,no,Studerende,1,,1554902539504
chihuahua,female,24,training_transfer,posttest,pc2,2,2,50,8,green,circle,,0,1,,,0,,0,,1,0,1,1,0,,no,Studerende,0,,1554902542096
chihuahua,female,24,training_transfer,posttest,pc2,2,2,51,5,green,circle,,0,0,,,0,,0,,1,0,1,1,0,,no,Studerende,1,,1554902544673
chihuahua,female,24,training_transfer,posttest,pc2,2,2,52,4,dimgray,circle,,0,0,,,0,,0,,1,0,1,1,0,,no,Studerende,1,,1554902547257
chihuahua,female,24,training_transfer,posttest,pc2,2,2,53,0,dimgray,circle,,0,0,,,0,,0,,1,0,1,1,0,,no,Studerende,1,,1554902549840
chihuahua,female,24,training_transfer,posttest,pc2,2,2,54,0,yellow,circle,,0,0,,,0,,0,,1,0,1,1,0,,no,Studerende,1,,1554902552424
chihuahua,female,24,training_transfer,posttest,pc2,2,2,55,4,white,circle,,0,0,,,0,,0,,1,1,0,1,0,,no,Studerende,1,,1554902555024
chihuahua,female,24,training_transfer,posttest,pc2,2,2,56,8,red,circle,,0,0,,,0,,0,,1,0,1,1,0,,no,Studerende,1,,1554902557607
chihuahua,female,24,training_transfer,posttest,pc2,2,2,57,1,dimgray,circle,,0,0,,,0,,0,,1,0,1,1,0,,no,Studerende,1,,1554902560191
chihuahua,female,24,training_transfer,posttest,pc2,2,2,58,8,blue,circle,,0,0,,,1,,0,,1,1,1,1,0,,no,Studerende,1,,1554902562777
chihuahua,female,24,training_transfer,posttest,pc2,2,2,59,3,white,circle,,0,0,,,0,,0,,1,0,1,1,0,,no,Studerende,1,,1554902565340
chihuahua,female,24,training_transfer,posttest,pc2,2,2,60,8,blue,circle,,0,1,,,1,,0,,1,1,1,1,1,,no,Studerende,1,,1554902567961
chihuahua,female,24,training_transfer,posttest,pc2,2,2,61,8,red,circle,,0,0,,,0,,0,,1,0,1,1,0,,no,Studerende,1,,1554902570542
chihuahua,female,24,training_transfer,posttest,pc2,2,2,62,8,white,circle,,0,0,,,1,,0,,1,1,1,1,0,,no,Studerende,1,,1554902573142
chihuahua,female,24,training_transfer,posttest,fc2,2,2,1,4,yellow,circle,,1,0,0,1,,,0,,0,,,1,0,0,no,Studerende,1,,1554902589710
chihuahua,female,24,training_transfer,posttest,fc2,2,2,2,4,darkorange,square,,1,0,0,1,,,0,,0,,,1,0,0,no,Studerende,1,,1554902592293
chihuahua,female,24,training_transfer,posttest,fc2,2,2,3,4,white,star,,1,0,1,0,,,0,,0,,,1,0,0,no,Studerende,1,,1554902594882
chihuahua,female,24,training_transfer,posttest,fc2,2,2,4,4,green,square,,1,0,0,0,,,0,,0,,,1,0,1,no,Studerende,1,,1554902597463
chihuahua,female,24,training_transfer,posttest,fc2,2,2,5,4,blue,triangle,,1,0,0,1,,,0,,0,,,1,0,0,no,Studerende,1,,1554902600029
chihuahua,female,24,training_transfer,posttest,fc2,2,2,6,4,green,star,,1,0,0,1,,,0,,0,,,1,1,0,no,Studerende,0,,1554902602612
chihuahua,female,24,training_transfer,posttest,fc2,2,2,7,4,green,triangle,,1,1,0,0,,,0,,0,,,1,0,1,no,Studerende,0,,1554902605201
chihuahua,female,24,training_transfer,posttest,fc2,2,2,8,4,red,triangle,,1,0,1,0,,,0,,0,,,1,0,0,no,Studerende,1,,1554902607788
chihuahua,female,24,training_transfer,posttest,fc2,2,2,9,4,red,star,,1,0,0,1,,,0,,0,,,1,0,0,no,Studerende,1,,1554902610362
chihuahua,female,24,training_transfer,posttest,fc2,2,2,10,4,yellow,star,,1,0,0,1,,,0,,0,,,1,0,0,no,Studerende,1,,1554902612945
chihuahua,female,24,training_transfer,posttest,fc2,2,2,11,4,red,square,,1,0,0,1,,,0,,0,,,1,1,0,no,Studerende,0,,1554902615532
chihuahua,female,24,training_transfer,posttest,fc2,2,2,12,4,darkorange,star,,1,0,1,1,,,0,,0,,,1,0,1,no,Studerende,1,,1554902618121
chihuahua,female,24,training_transfer,posttest,fc2,2,2,13,4,red,circle,,1,0,0,1,,,0,,0,,,1,1,0,no,Studerende,0,,1554902620699
chihuahua,female,24,training_transfer,posttest,fc2,2,2,14,4,darkorange,circle,,1,0,0,1,,,0,,0,,,1,1,0,no,Studerende,0,,1554902623282
chihuahua,female,24,training_transfer,posttest,fc2,2,2,15,4,yellow,square,,1,0,0,1,,,0,,0,,,1,0,0,no,Studerende,1,,1554902625865
chihuahua,female,24,training_transfer,posttest,fc2,2,2,16,4,darkorange,square,,1,0,1,0,,,0,,0,,,1,1,0,no,Studerende,0,,1554902628457
chihuahua,female,24,training_transfer,posttest,fc2,2,2,17,4,darkorange,star,,1,1,0,1,,,0,,0,,,1,0,0,no,Studerende,0,,1554902631040
chihuahua,female,24,training_transfer,posttest,fc2,2,2,18,4,green,triangle,,1,0,0,1,,,0,,0,,,1,0,0,no,Studerende,1,,1554902633614
chihuahua,female,24,training_transfer,posttest,fc2,2,2,19,4,white,triangle,,1,0,1,0,,,0,,0,,,1,0,0,no,Studerende,1,,1554902636207
chihuahua,female,24,training_transfer,posttest,fc2,2,2,20,4,white,square,,1,1,0,1,,,0,,0,,,1,0,0,no,Studerende,0,,1554902638794
chihuahua,female,24,training_transfer,posttest,fc2,2,2,21,4,blue,star,,1,0,0,1,,,0,,0,,,1,0,0,no,Studerende,1,,1554902641368
chihuahua,female,24,training_transfer,posttest,fc2,2,2,22,4,yellow,triangle,,1,0,0,1,,,0,,0,,,1,0,0,no,Studerende,1,,1554902643948
chihuahua,female,24,training_transfer,posttest,fc2,2,2,23,4,white,star,,1,0,1,1,,,0,,0,,,1,0,1,no,Studerende,1,,1554902646540
chihuahua,female,24,training_transfer,posttest,fc2,2,2,24,4,darkorange,star,,1,0,1,0,,,0,,0,,,1,0,0,no,Studerende,1,,1554902649130
chihuahua,female,24,training_transfer,posttest,fc2,2,2,25,4,white,triangle,,1,1,0,1,,,0,,0,,,1,1,0,no,Studerende,1,,1554902651707
chihuahua,female,24,training_transfer,posttest,fc2,2,2,26,4,dimgray,star,,1,0,0,0,,,0,,0,,,1,0,1,no,Studerende,1,,1554902654285
chihuahua,female,24,training_transfer,posttest,fc2,2,2,27,4,red,square,,1,0,0,1,,,0,,0,,,1,0,0,no,Studerende,1,,1554902656868
chihuahua,female,24,training_transfer,posttest,fc2,2,2,28,4,green,star,,1,0,1,1,,,0,,0,,,1,0,1,no,Studerende,1,,1554902659472
chihuahua,female,24,training_transfer,posttest,fc2,2,2,29,4,blue,circle,,1,0,0,1,,,0,,0,,,1,0,0,no,Studerende,1,,1554902662052
chihuahua,female,24,training_transfer,posttest,fc2,2,2,30,4,green,square,,1,0,0,1,,,0,,0,,,1,1,0,no,Studerende,0,,1554902664635
chihuahua,female,24,training_transfer,posttest,fc2,2,2,31,4,darkorange,triangle,,1,0,0,1,,,0,,0,,,1,0,0,no,Studerende,1,,1554902667219
chihuahua,female,24,training_transfer,posttest,fc2,2,2,32,4,yellow,circle,,1,0,0,1,,,0,,0,,,1,0,0,no,Studerende,1,,1554902669802
chihuahua,female,24,training_transfer,posttest,fc2,2,2,33,4,yellow,triangle,,1,0,0,0,,,0,,0,,,1,0,1,no,Studerende,1,,1554902672371
chihuahua,female,24,training_transfer,posttest,fc2,2,2,34,4,yellow,triangle,,1,1,1,0,,,0,,0,,,1,1,0,no,Studerende,1,,1554902674992
chihuahua,female,24,training_transfer,posttest,fc2,2,2,35,4,white,star,,1,0,0,1,,,0,,0,,,1,0,0,no,Studerende,1,,1554902677569
chihuahua,female,24,training_transfer,posttest,fc2,2,2,36,4,dimgray,triangle,,1,0,0,0,,,0,,0,,,1,0,1,no,Studerende,1,,1554902680156
chihuahua,female,24,training_transfer,posttest,fc2,2,2,37,4,red,star,,1,0,1,1,,,0,,0,,,1,0,1,no,Studerende,1,,1554902682744
chihuahua,female,24,training_transfer,posttest,fc2,2,2,38,4,red,star,,1,0,0,1,,,0,,0,,,1,0,0,no,Studerende,1,,1554902685320
chihuahua,female,24,training_transfer,posttest,fc2,2,2,39,4,dimgray,square,,1,1,1,0,,,0,,0,,,1,0,0,no,Studerende,0,,1554902687938
chihuahua,female,24,training_transfer,posttest,fc2,2,2,40,4,blue,circle,,1,0,0,1,,,0,,0,,,1,0,0,no,Studerende,1,,1554902690521
chihuahua,female,24,training_transfer,posttest,fc2,2,2,41,4,green,star,,1,0,0,1,,,0,,0,,,1,0,0,no,Studerende,1,,1554902693107
chihuahua,female,24,training_transfer,posttest,fc2,2,2,42,4,blue,triangle,,1,0,0,1,,,0,,0,,,1,1,0,no,Studerende,0,,1554902695688
chihuahua,female,24,training_transfer,posttest,fc2,2,2,43,4,darkorange,circle,,1,0,0,1,,,0,,0,,,1,0,0,no,Studerende,1,,1554902698274
chihuahua,female,24,training_transfer,posttest,fc2,2,2,44,4,red,circle,,1,0,1,0,,,0,,0,,,1,0,0,no,Studerende,1,,1554902700875
chihuahua,female,24,training_transfer,posttest,fc2,2,2,45,4,white,triangle,,1,0,0,1,,,0,,0,,,1,0,0,no,Studerende,1,,1554902703458
chihuahua,female,24,training_transfer,posttest,fc2,2,2,46,4,green,triangle,,1,0,0,1,,,0,,0,,,1,0,0,no,Studerende,1,,1554902706041
chihuahua,female,24,training_transfer,posttest,fc2,2,2,47,4,yellow,circle,,1,0,0,1,,,0,,0,,,1,0,0,no,Studerende,1,,1554902708625
chihuahua,female,24,training_transfer,posttest,fc2,2,2,48,4,red,triangle,,1,0,1,1,,,0,,0,,,1,0,1,no,Studerende,1,,1554902711228
chihuahua,female,24,training_transfer,posttest,fc2,2,2,49,4,yellow,circle,,1,0,1,1,,,0,,0,,,1,1,1,no,Studerende,0,,1554902713826
chihuahua,female,24,training_transfer,posttest,fc2,2,2,50,4,yellow,circle,,1,0,1,0,,,0,,0,,,1,0,0,no,Studerende,1,,1554902716427
chihuahua,female,24,training_transfer,posttest,fc2,2,2,51,4,white,circle,,1,0,1,1,,,0,,0,,,1,0,1,no,Studerende,1,,1554902719019
chihuahua,female,24,training_transfer,posttest,fc2,2,2,52,4,blue,circle,,1,0,1,1,,,0,,0,,,1,0,1,no,Studerende,1,,1554902721602
chihuahua,female,24,training_transfer,posttest,fc2,2,2,53,4,white,star,,1,0,0,1,,,0,,0,,,1,1,0,no,Studerende,0,,1554902724177
chihuahua,female,24,training_transfer,posttest,fc2,2,2,54,4,dimgray,star,,1,0,0,1,,,0,,0,,,1,0,0,no,Studerende,1,,1554902726743
chihuahua,female,24,training_transfer,posttest,fc2,2,2,55,4,white,circle,,1,1,0,1,,,0,,0,,,1,1,0,no,Studerende,1,,1554902729347
chihuahua,female,24,training_transfer,posttest,fc2,2,2,56,4,blue,square,,1,0,0,1,,,0,,0,,,1,0,0,no,Studerende,1,,1554902731927
chihuahua,female,24,training_transfer,posttest,fc2,2,2,57,4,white,triangle,,1,0,0,1,,,0,,0,,,1,1,0,no,Studerende,0,,1554902734510
chihuahua,female,24,training_transfer,posttest,fc2,2,2,58,4,darkorange,square,,1,0,1,1,,,0,,0,,,1,0,1,no,Studerende,1,,1554902737114
chihuahua,female,24,training_transfer,posttest,fc2,2,2,59,4,yellow,circle,,1,0,0,1,,,0,,0,,,1,0,0,no,Studerende,1,,1554902739694
chihuahua,female,24,training_transfer,posttest,fc2,2,2,60,4,green,triangle,,1,0,0,1,,,0,,0,,,1,0,0,no,Studerende,1,,1554902742278
chihuahua,female,24,training_transfer,posttest,fc2,2,2,61,4,yellow,triangle,,1,0,1,0,,,0,,0,,,1,1,0,no,Studerende,0,,1554902744852
chihuahua,female,24,training_transfer,posttest,fc2,2,2,62,4,green,triangle,,1,0,1,1,,,0,,0,,,1,1,1,no,Studerende,0,,1554902747439
chihuahua,female,24,training_transfer,posttest,pcs1,3,1,1,2,white,circle,sounds/C.wav,0,0,,,0,0,1,1,1,0,1,1,0,,no,Studerende,1,0,1554902771315
chihuahua,female,24,training_transfer,posttest,pcs1,3,1,2,7,dimgray,circle,sounds/B.wav,0,0,,,0,0,1,1,1,0,1,1,0,,no,Studerende,1,0,1554902774914
chihuahua,female,24,training_transfer,posttest,pcs1,3,1,3,5,green,circle,sounds/B.wav,0,0,,,0,1,1,1,1,0,1,1,0,,no,Studerende,1,1,1554902778531
chihuahua,female,24,training_transfer,posttest,pcs1,3,1,4,4,yellow,circle,sounds/B.wav,0,0,,,0,1,1,1,1,0,1,1,0,,no,Studerende,1,1,1554902782139
chihuahua,female,24,training_transfer,posttest,pcs1,3,1,5,8,white,circle,sounds/T.wav,0,0,,,0,0,1,1,1,0,1,1,0,,no,Studerende,1,0,1554902785732
chihuahua,female,24,training_transfer,posttest,pcs1,3,1,6,7,white,circle,sounds/C.wav,0,1,,,0,0,1,1,1,0,1,1,1,,no,Studerende,1,0,1554902789355
chihuahua,female,24,training_transfer,posttest,pcs1,3,1,7,2,white,circle,sounds/D.wav,0,1,,,0,0,1,1,1,0,1,1,1,,no,Studerende,1,0,1554902792957
chihuahua,female,24,training_transfer,posttest,pcs1,3,1,8,2,dimgray,circle,sounds/V.wav,0,0,,,1,0,1,1,1,1,1,1,0,,no,Studerende,1,0,1554902796571
chihuahua,female,24,training_transfer,posttest,pcs1,3,1,9,6,dimgray,circle,sounds/E.wav,0,1,,,0,0,1,1,1,0,1,1,1,,no,Studerende,1,0,1554902800164
chihuahua,female,24,training_transfer,posttest,pcs1,3,1,10,6,red,circle,sounds/E.wav,0,0,,,1,1,1,1,1,1,1,1,0,,no,Studerende,1,1,1554902803784
chihuahua,female,24,training_transfer,posttest,pcs1,3,1,11,2,red,circle,sounds/B.wav,0,1,,,0,0,1,1,1,0,1,1,1,,no,Studerende,1,0,1554902807392
chihuahua,female,24,training_transfer,posttest,pcs1,3,1,12,7,darkorange,circle,sounds/P.wav,0,0,,,0,0,1,1,1,0,1,1,0,,no,Studerende,1,0,1554902810985
chihuahua,female,24,training_transfer,posttest,pcs1,3,1,13,7,blue,circle,sounds/P.wav,0,0,,,1,1,1,1,1,1,1,1,0,,no,Studerende,1,1,1554902814605
chihuahua,female,24,training_transfer,posttest,pcs1,3,1,14,2,green,circle,sounds/E.wav,0,0,,,0,0,1,1,1,0,1,1,0,,no,Studerende,1,0,1554902818187
chihuahua,female,24,training_transfer,posttest,pcs1,3,1,15,7,white,circle,sounds/T.wav,0,0,,,0,0,1,1,1,0,1,1,0,,no,Studerende,1,0,1554902821786
chihuahua,female,24,training_transfer,posttest,pcs1,3,1,16,4,yellow,circle,sounds/D.wav,0,0,,,0,0,1,1,1,0,1,1,0,,no,Studerende,1,0,1554902825385
chihuahua,female,24,training_transfer,posttest,pcs1,3,1,17,1,dimgray,circle,sounds/D.wav,0,0,,,0,1,1,1,1,0,1,1,0,,no,Studerende,1,1,1554902829008
chihuahua,female,24,training_transfer,posttest,pcs1,3,1,18,7,white,circle,sounds/E.wav,0,0,,,0,0,1,1,1,0,1,1,0,,no,Studerende,1,0,1554902832604
chihuahua,female,24,training_transfer,posttest,pcs1,3,1,19,5,blue,circle,sounds/V.wav,0,0,,,0,0,1,1,1,0,1,1,0,,no,Studerende,1,0,1554902836203
chihuahua,female,24,training_transfer,posttest,pcs1,3,1,20,4,dimgray,circle,sounds/T.wav,0,0,,,0,0,1,1,1,0,1,1,0,,no,Studerende,1,0,1554902839806
chihuahua,female,24,training_transfer,posttest,pcs1,3,1,21,8,darkorange,circle,sounds/P.wav,0,0,,,0,0,1,1,1,0,1,1,0,,no,Studerende,1,0,1554902843387
chihuahua,female,24,training_transfer,posttest,pcs1,3,1,22,8,darkorange,circle,sounds/V.wav,0,1,,,1,0,1,1,1,1,1,1,1,,no,Studerende,1,0,1554902847021
chihuahua,female,24,training_transfer,posttest,pcs1,3,1,23,8,yellow,circle,sounds/V.wav,0,0,,,1,1,1,1,1,1,1,1,0,,no,Studerende,1,1,1554902850656
chihuahua,female,24,training_transfer,posttest,pcs1,3,1,24,5,yellow,circle,sounds/T.wav,0,0,,,0,0,1,1,1,0,1,1,1,,no,Studerende,0,0,1554902854240
chihuahua,female,24,training_transfer,posttest,pcs1,3,1,25,8,dimgray,circle,sounds/E.wav,0,0,,,0,0,1,1,1,0,1,1,0,,no,Studerende,1,0,1554902857839
