id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,occupation,figure_target,figure_tested,sound_tested,position_target,color_target,position_tested,simulate,sound_response,timestamp,color_response,sound_target,position_score,sound_score,color_score,color_tested,position_response,figure_score,figure_response
and,female,18,training_transfer,posttest,pc2,2,2,12,2,red,circle,,Studerende,,0,0,0,0,1,no,,1555318964256,0,,1,,1,1,0,,
and,female,18,training_transfer,posttest,pc2,2,2,13,0,dimgray,circle,,Studerende,,0,0,0,0,1,no,,1555318966840,0,,1,,1,1,0,,
and,female,18,training_transfer,posttest,pc2,2,2,14,5,yellow,circle,,Studerende,,0,0,0,0,1,no,,1555318969423,0,,1,,1,1,0,,
and,female,18,training_transfer,posttest,pc2,2,2,15,3,white,circle,,Studerende,,0,0,0,0,1,no,,1555318972006,0,,1,,1,1,0,,
and,female,18,training_transfer,posttest,pc2,2,2,16,5,yellow,circle,,Studerende,,0,0,1,1,1,no,,1555318974604,0,,1,,0,1,1,,
and,female,18,training_transfer,posttest,pc2,2,2,17,7,yellow,circle,,Studerende,,0,0,0,0,1,no,,1555318977191,0,,1,,1,1,0,,
and,female,18,training_transfer,posttest,pc2,2,2,18,5,darkorange,circle,,Studerende,,0,0,1,0,1,no,,1555318979793,0,,1,,1,1,1,,
and,female,18,training_transfer,posttest,pc2,2,2,19,4,yellow,circle,,Studerende,,0,0,0,1,1,no,,1555318982395,1,,1,,1,1,0,,
and,female,18,training_transfer,posttest,pc2,2,2,20,7,blue,circle,,Studerende,,0,0,0,0,1,no,,1555318984975,0,,1,,1,1,0,,
and,female,18,training_transfer,posttest,pc2,2,2,21,0,white,circle,,Studerende,,0,0,0,0,1,no,,1555318987559,0,,1,,1,1,0,,
and,female,18,training_transfer,posttest,pc2,2,2,22,7,darkorange,circle,,Studerende,,0,0,1,0,1,no,,1555318990156,0,,1,,1,1,1,,
and,female,18,training_transfer,posttest,pc2,2,2,23,6,green,circle,,Studerende,,0,0,0,0,1,no,,1555318992743,0,,1,,1,1,0,,
and,female,18,training_transfer,posttest,pc2,2,2,24,5,yellow,circle,,Studerende,,0,0,0,0,1,no,,1555318995326,0,,1,,1,1,0,,
and,female,18,training_transfer,posttest,pc2,2,2,25,6,green,circle,,Studerende,,0,0,1,1,1,no,,1555318997930,1,,1,,1,1,1,,
and,female,18,training_transfer,posttest,pc2,2,2,26,2,dimgray,circle,,Studerende,,0,0,0,0,1,no,,1555319000510,0,,1,,1,1,0,,
and,female,18,training_transfer,posttest,pc2,2,2,27,6,yellow,circle,,Studerende,,0,0,1,0,1,no,,1555319003105,0,,1,,1,1,1,,
and,female,18,training_transfer,posttest,pc2,2,2,28,7,blue,circle,,Studerende,,0,0,0,0,1,no,,1555319005677,0,,1,,1,1,0,,
and,female,18,training_transfer,posttest,pc2,2,2,29,8,red,circle,,Studerende,,0,0,0,0,1,no,,1555319008260,0,,1,,1,1,0,,
and,female,18,training_transfer,posttest,pc2,2,2,30,1,green,circle,,Studerende,,0,0,0,0,1,no,,1555319010826,0,,1,,1,1,0,,
and,female,18,training_transfer,posttest,pc2,2,2,31,0,darkorange,circle,,Studerende,,0,0,0,0,1,no,,1555319013412,0,,1,,1,1,0,,
and,female,18,training_transfer,posttest,pc2,2,2,32,8,darkorange,circle,,Studerende,,0,0,0,0,1,no,,1555319016002,1,,1,,0,1,0,,
and,female,18,training_transfer,posttest,pc2,2,2,33,3,darkorange,circle,,Studerende,,0,0,0,1,1,no,,1555319018591,1,,1,,1,1,0,,
and,female,18,training_transfer,posttest,pc2,2,2,34,8,darkorange,circle,,Studerende,,0,0,1,1,1,no,,1555319021171,0,,1,,0,1,1,,
and,female,18,training_transfer,posttest,pc2,2,2,35,7,white,circle,,Studerende,,0,0,0,0,1,no,,1555319023746,0,,1,,1,1,0,,
and,female,18,training_transfer,posttest,pc2,2,2,36,0,darkorange,circle,,Studerende,,0,0,0,1,1,no,,1555319026329,0,,1,,0,1,0,,
and,female,18,training_transfer,posttest,pc2,2,2,37,8,yellow,circle,,Studerende,,0,0,0,0,1,no,,1555319028913,0,,1,,1,1,0,,
and,female,18,training_transfer,posttest,pc2,2,2,38,6,darkorange,circle,,Studerende,,0,0,0,1,1,no,,1555319031496,0,,1,,0,1,0,,
and,female,18,training_transfer,posttest,pc2,2,2,39,2,red,circle,,Studerende,,0,0,0,0,1,no,,1555319034079,0,,1,,1,1,0,,
and,female,18,training_transfer,posttest,pc2,2,2,40,0,yellow,circle,,Studerende,,0,0,0,0,1,no,,1555319036663,0,,1,,1,1,0,,
and,female,18,training_transfer,posttest,pc2,2,2,41,3,green,circle,,Studerende,,0,0,0,0,1,no,,1555319039249,0,,1,,1,1,0,,
and,female,18,training_transfer,posttest,pc2,2,2,42,0,yellow,circle,,Studerende,,0,0,1,1,1,no,,1555319041835,0,,1,,0,1,1,,
and,female,18,training_transfer,posttest,pc2,2,2,43,5,green,circle,,Studerende,,0,0,0,1,1,no,,1555319044436,1,,1,,1,1,0,,
and,female,18,training_transfer,posttest,pc2,2,2,44,1,darkorange,circle,,Studerende,,0,0,0,0,1,no,,1555319047013,0,,1,,1,1,0,,
and,female,18,training_transfer,posttest,pc2,2,2,45,4,white,circle,,Studerende,,0,0,0,0,1,no,,1555319049600,0,,1,,1,1,0,,
and,female,18,training_transfer,posttest,pc2,2,2,46,8,blue,circle,,Studerende,,0,0,0,0,1,no,,1555319052179,0,,1,,1,1,0,,
and,female,18,training_transfer,posttest,pc2,2,2,47,2,blue,circle,,Studerende,,0,0,0,0,1,no,,1555319054766,0,,1,,1,1,0,,
and,female,18,training_transfer,posttest,pc2,2,2,48,6,green,circle,,Studerende,,0,0,0,0,1,no,,1555319057350,0,,1,,1,1,0,,
and,female,18,training_transfer,posttest,pc2,2,2,49,3,yellow,circle,,Studerende,,0,0,0,0,1,no,,1555319059915,0,,1,,1,1,0,,
and,female,18,training_transfer,posttest,pc2,2,2,50,7,darkorange,circle,,Studerende,,0,0,0,0,1,no,,1555319062499,0,,1,,1,1,0,,
and,female,18,training_transfer,posttest,pc2,2,2,51,1,red,circle,,Studerende,,0,0,0,0,1,no,,1555319065085,0,,1,,1,1,0,,
and,female,18,training_transfer,posttest,pc2,2,2,52,1,blue,circle,,Studerende,,0,0,0,0,1,no,,1555319067668,0,,1,,1,1,0,,
and,female,18,training_transfer,posttest,pc2,2,2,53,1,red,circle,,Studerende,,0,0,1,1,1,no,,1555319070269,0,,1,,0,1,1,,
and,female,18,training_transfer,posttest,pc2,2,2,54,4,dimgray,circle,,Studerende,,0,0,0,0,1,no,,1555319072852,0,,1,,1,1,0,,
and,female,18,training_transfer,posttest,pc2,2,2,55,8,yellow,circle,,Studerende,,0,0,0,0,1,no,,1555319075436,0,,1,,1,1,0,,
and,female,18,training_transfer,posttest,pc2,2,2,56,4,yellow,circle,,Studerende,,0,0,1,0,1,no,,1555319078039,1,,1,,0,1,1,,
and,female,18,training_transfer,posttest,pc2,2,2,57,1,yellow,circle,,Studerende,,0,0,0,1,1,no,,1555319080634,1,,1,,1,1,0,,
and,female,18,training_transfer,posttest,pc2,2,2,58,4,darkorange,circle,,Studerende,,0,0,1,0,1,no,,1555319083224,0,,1,,1,1,1,,
and,female,18,training_transfer,posttest,pc2,2,2,59,5,blue,circle,,Studerende,,0,0,0,0,1,no,,1555319085804,0,,1,,1,1,0,,
and,female,18,training_transfer,posttest,pc2,2,2,60,4,darkorange,circle,,Studerende,,0,0,1,1,1,no,,1555319088408,1,,1,,1,1,1,,
and,female,18,training_transfer,posttest,pc2,2,2,61,5,blue,circle,,Studerende,,0,0,1,1,1,no,,1555319091009,1,,1,,1,1,1,,
and,female,18,training_transfer,posttest,pc2,2,2,62,6,yellow,circle,,Studerende,,0,0,0,0,1,no,,1555319093586,0,,1,,1,1,0,,
and,female,18,training_transfer,posttest,fc2,2,2,1,4,red,square,,Studerende,0,1,0,,0,0,no,,1555319111206,0,,,,1,1,,1,0
and,female,18,training_transfer,posttest,fc2,2,2,2,4,green,triangle,,Studerende,0,1,0,,0,0,no,,1555319113790,0,,,,1,1,,1,0
and,female,18,training_transfer,posttest,fc2,2,2,3,4,red,square,,Studerende,1,1,0,,1,0,no,,1555319116393,1,,,,1,1,,1,1
and,female,18,training_transfer,posttest,fc2,2,2,4,4,dimgray,triangle,,Studerende,1,1,0,,0,0,no,,1555319118983,0,,,,1,1,,1,1
and,female,18,training_transfer,posttest,fc2,2,2,5,4,red,circle,,Studerende,0,1,0,,1,0,no,,1555319121577,1,,,,1,1,,1,0
and,female,18,training_transfer,posttest,fc2,2,2,6,4,dimgray,star,,Studerende,0,1,0,,1,0,no,,1555319124158,0,,,,0,1,,1,0
and,female,18,training_transfer,posttest,fc2,2,2,7,4,darkorange,star,,Studerende,0,1,0,,0,0,no,,1555319126724,0,,,,1,1,,1,0
and,female,18,training_transfer,posttest,fc2,2,2,8,4,yellow,star,,Studerende,1,1,0,,0,0,no,,1555319129316,0,,,,1,1,,1,1
and,female,18,training_transfer,posttest,fc2,2,2,9,4,blue,triangle,,Studerende,0,1,0,,0,0,no,,1555319131891,0,,,,1,1,,1,0
and,female,18,training_transfer,posttest,fc2,2,2,10,4,white,triangle,,Studerende,0,1,0,,0,0,no,,1555319134474,0,,,,1,1,,1,0
and,female,18,training_transfer,posttest,fc2,2,2,11,4,blue,circle,,Studerende,0,1,0,,1,0,no,,1555319137066,1,,,,1,1,,1,0
and,female,18,training_transfer,posttest,fc2,2,2,12,4,blue,square,,Studerende,0,1,0,,0,0,no,,1555319139649,1,,,,0,1,,1,0
and,female,18,training_transfer,posttest,fc2,2,2,13,4,blue,triangle,,Studerende,0,1,0,,1,0,no,,1555319142227,0,,,,0,1,,1,0
and,female,18,training_transfer,posttest,fc2,2,2,14,4,darkorange,circle,,Studerende,0,1,0,,0,0,no,,1555319144810,0,,,,1,1,,1,0
and,female,18,training_transfer,posttest,fc2,2,2,15,4,red,star,,Studerende,0,1,0,,0,0,no,,1555319147376,0,,,,1,1,,1,0
and,female,18,training_transfer,posttest,fc2,2,2,16,4,white,triangle,,Studerende,0,1,0,,0,0,no,,1555319149959,0,,,,1,1,,1,0
and,female,18,training_transfer,posttest,fc2,2,2,17,4,dimgray,circle,,Studerende,0,1,0,,0,0,no,,1555319152543,0,,,,1,1,,1,0
and,female,18,training_transfer,posttest,fc2,2,2,18,4,white,triangle,,Studerende,1,1,0,,1,0,no,,1555319155149,1,,,,1,1,,0,0
and,female,18,training_transfer,posttest,fc2,2,2,19,4,green,star,,Studerende,0,1,0,,0,0,no,,1555319157727,0,,,,1,1,,1,0
and,female,18,training_transfer,posttest,fc2,2,2,20,4,green,star,,Studerende,0,1,0,,0,0,no,,1555319160310,0,,,,1,1,,1,0
and,female,18,training_transfer,posttest,fc2,2,2,21,4,red,star,,Studerende,1,1,0,,0,0,no,,1555319162899,0,,,,1,1,,1,1
and,female,18,training_transfer,posttest,fc2,2,2,22,4,white,star,,Studerende,1,1,0,,0,0,no,,1555319165500,0,,,,1,1,,1,1
and,female,18,training_transfer,posttest,fc2,2,2,23,4,dimgray,circle,,Studerende,0,1,0,,0,0,no,,1555319168078,0,,,,1,1,,1,0
and,female,18,training_transfer,posttest,fc2,2,2,24,4,yellow,triangle,,Studerende,0,1,0,,0,0,no,,1555319170661,0,,,,1,1,,1,0
and,female,18,training_transfer,posttest,fc2,2,2,25,4,blue,triangle,,Studerende,0,1,0,,0,0,no,,1555319173247,0,,,,1,1,,1,0
and,female,18,training_transfer,posttest,fc2,2,2,26,4,yellow,triangle,,Studerende,1,1,0,,1,0,no,,1555319175839,0,,,,0,1,,1,1
and,female,18,training_transfer,posttest,fc2,2,2,27,4,blue,circle,,Studerende,0,1,0,,1,0,no,,1555319178428,1,,,,1,1,,1,0
and,female,18,training_transfer,posttest,fc2,2,2,28,4,blue,triangle,,Studerende,1,1,0,,0,0,no,,1555319181015,0,,,,1,1,,0,0
and,female,18,training_transfer,posttest,fc2,2,2,29,4,yellow,star,,Studerende,0,1,0,,0,0,no,,1555319183598,0,,,,1,1,,1,0
and,female,18,training_transfer,posttest,fc2,2,2,30,4,red,circle,,Studerende,0,1,0,,0,0,no,,1555319186178,0,,,,1,1,,1,0
and,female,18,training_transfer,posttest,fc2,2,2,31,4,yellow,star,,Studerende,1,1,0,,1,0,no,,1555319188765,0,,,,0,1,,0,0
and,female,18,training_transfer,posttest,fc2,2,2,32,4,green,triangle,,Studerende,0,1,0,,0,0,no,,1555319191347,0,,,,1,1,,1,0
and,female,18,training_transfer,posttest,fc2,2,2,33,4,yellow,square,,Studerende,0,1,0,,1,0,no,,1555319193934,1,,,,1,1,,1,0
and,female,18,training_transfer,posttest,fc2,2,2,34,4,red,circle,,Studerende,0,1,0,,0,0,no,,1555319196515,0,,,,1,1,,1,0
and,female,18,training_transfer,posttest,fc2,2,2,35,4,white,circle,,Studerende,0,1,0,,0,0,no,,1555319199083,0,,,,1,1,,1,0
and,female,18,training_transfer,posttest,fc2,2,2,36,4,blue,star,,Studerende,0,1,0,,0,0,no,,1555319201667,0,,,,1,1,,1,0
and,female,18,training_transfer,posttest,fc2,2,2,37,4,yellow,square,,Studerende,0,1,0,,0,0,no,,1555319204250,0,,,,1,1,,1,0
and,female,18,training_transfer,posttest,fc2,2,2,38,4,red,star,,Studerende,1,1,0,,0,0,no,,1555319206833,0,,,,1,1,,0,0
and,female,18,training_transfer,posttest,fc2,2,2,39,4,green,triangle,,Studerende,0,1,0,,0,0,no,,1555319209439,0,,,,1,1,,0,1
and,female,18,training_transfer,posttest,fc2,2,2,40,4,white,star,,Studerende,1,1,0,,0,0,no,,1555319212018,0,,,,1,1,,0,0
and,female,18,training_transfer,posttest,fc2,2,2,41,4,red,square,,Studerende,0,1,0,,0,0,no,,1555319214624,1,,,,0,1,,1,0
and,female,18,training_transfer,posttest,fc2,2,2,42,4,blue,triangle,,Studerende,0,1,0,,0,0,no,,1555319217202,0,,,,1,1,,1,0
and,female,18,training_transfer,posttest,fc2,2,2,43,4,red,triangle,,Studerende,0,1,0,,1,0,no,,1555319219785,0,,,,0,1,,1,0
and,female,18,training_transfer,posttest,fc2,2,2,44,4,green,circle,,Studerende,0,1,0,,0,0,no,,1555319222368,0,,,,1,1,,1,0
and,female,18,training_transfer,posttest,fc2,2,2,45,4,yellow,square,,Studerende,0,1,0,,0,0,no,,1555319224952,0,,,,1,1,,1,0
and,female,18,training_transfer,posttest,fc2,2,2,46,4,blue,triangle,,Studerende,0,1,0,,0,0,no,,1555319227534,0,,,,1,1,,1,0
and,female,18,training_transfer,posttest,fc2,2,2,47,4,white,square,,Studerende,1,1,0,,0,0,no,,1555319230104,0,,,,1,1,,0,0
and,female,18,training_transfer,posttest,fc2,2,2,48,4,dimgray,square,,Studerende,0,1,0,,0,0,no,,1555319232687,0,,,,1,1,,1,0
and,female,18,training_transfer,posttest,fc2,2,2,49,4,green,star,,Studerende,0,1,0,,0,0,no,,1555319235285,1,,,,0,1,,1,0
and,female,18,training_transfer,posttest,fc2,2,2,50,4,darkorange,square,,Studerende,1,1,0,,0,0,no,,1555319237886,0,,,,1,1,,1,1
and,female,18,training_transfer,posttest,fc2,2,2,51,4,green,square,,Studerende,0,1,0,,1,0,no,,1555319240469,0,,,,0,1,,1,0
and,female,18,training_transfer,posttest,fc2,2,2,52,4,darkorange,square,,Studerende,1,1,0,,1,0,no,,1555319243064,1,,,,1,1,,1,1
and,female,18,training_transfer,posttest,fc2,2,2,53,4,darkorange,circle,,Studerende,0,1,0,,0,0,no,,1555319245653,1,,,,0,1,,1,0
and,female,18,training_transfer,posttest,fc2,2,2,54,4,green,square,,Studerende,1,1,0,,0,0,no,,1555319248231,1,,,,0,1,,0,0
and,female,18,training_transfer,posttest,fc2,2,2,55,4,white,triangle,,Studerende,0,1,0,,0,0,no,,1555319250805,0,,,,1,1,,1,0
and,female,18,training_transfer,posttest,fc2,2,2,56,4,yellow,circle,,Studerende,0,1,0,,0,0,no,,1555319253389,0,,,,1,1,,1,0
and,female,18,training_transfer,posttest,fc2,2,2,57,4,white,circle,,Studerende,0,1,0,,1,0,no,,1555319255972,0,,,,0,1,,1,0
and,female,18,training_transfer,posttest,fc2,2,2,58,4,red,triangle,,Studerende,0,1,0,,0,0,no,,1555319258555,0,,,,1,1,,1,0
and,female,18,training_transfer,posttest,fc2,2,2,59,4,white,square,,Studerende,0,1,0,,1,0,no,,1555319261156,1,,,,1,1,,1,0
and,female,18,training_transfer,posttest,fc2,2,2,60,4,green,circle,,Studerende,0,1,0,,0,0,no,,1555319263739,0,,,,1,1,,1,0
and,female,18,training_transfer,posttest,fc2,2,2,61,4,red,circle,,Studerende,0,1,0,,0,0,no,,1555319266323,0,,,,1,1,,1,0
and,female,18,training_transfer,posttest,fc2,2,2,62,4,blue,triangle,,Studerende,0,1,0,,0,0,no,,1555319268906,0,,,,1,1,,1,0
and,female,18,training_transfer,posttest,pcs1,3,1,1,7,yellow,circle,sounds/G.wav,Studerende,,0,1,0,0,1,no,0,1555319305776,0,0,1,1,1,1,0,,
and,female,18,training_transfer,posttest,pcs1,3,1,2,8,yellow,circle,sounds/G.wav,Studerende,,0,1,0,1,1,no,1,1555319309407,1,1,1,1,1,1,0,,
and,female,18,training_transfer,posttest,pcs1,3,1,3,8,dimgray,circle,sounds/D.wav,Studerende,,0,1,1,0,1,no,0,1555319313012,0,0,1,1,1,1,1,,
and,female,18,training_transfer,posttest,pcs1,3,1,4,8,yellow,circle,sounds/D.wav,Studerende,,0,1,1,0,1,no,1,1555319316620,0,1,0,1,1,1,0,,
and,female,18,training_transfer,posttest,pcs1,3,1,5,5,darkorange,circle,sounds/G.wav,Studerende,,0,1,0,0,1,no,0,1555319320211,0,0,1,1,1,1,0,,
and,female,18,training_transfer,posttest,pcs1,3,1,6,0,yellow,circle,sounds/G.wav,Studerende,,0,1,0,0,1,no,1,1555319323821,0,1,1,1,1,1,0,,
and,female,18,training_transfer,posttest,pcs1,3,1,7,1,yellow,circle,sounds/E.wav,Studerende,,0,1,0,1,1,no,0,1555319327424,1,0,1,1,1,1,0,,
and,female,18,training_transfer,posttest,pcs1,3,1,8,1,yellow,circle,sounds/B.wav,Studerende,,0,1,1,1,1,no,0,1555319331043,1,0,1,1,1,1,1,,
and,female,18,training_transfer,posttest,pcs1,3,1,9,1,white,circle,sounds/B.wav,Studerende,,0,1,1,0,1,no,1,1555319334674,0,1,1,1,1,1,1,,
and,female,18,training_transfer,posttest,pcs1,3,1,10,7,white,circle,sounds/C.wav,Studerende,,0,1,0,1,1,no,0,1555319338259,0,0,1,1,0,1,0,,
and,female,18,training_transfer,posttest,pcs1,3,1,11,6,green,circle,sounds/B.wav,Studerende,,0,1,0,0,1,no,0,1555319341847,0,0,1,1,1,1,0,,
and,female,18,training_transfer,posttest,pcs1,3,1,12,5,white,circle,sounds/B.wav,Studerende,,0,1,0,0,1,no,1,1555319345458,0,1,1,1,1,1,0,,
and,female,18,training_transfer,posttest,pcs1,3,1,13,5,blue,circle,sounds/D.wav,Studerende,,0,1,1,0,1,no,0,1555319349057,0,0,1,1,1,1,1,,
and,female,18,training_transfer,posttest,pcs1,3,1,14,8,green,circle,sounds/C.wav,Studerende,,0,1,0,0,1,no,0,1555319352650,0,0,1,1,1,1,0,,
and,female,18,training_transfer,posttest,pcs1,3,1,15,3,green,circle,sounds/D.wav,Studerende,,0,1,0,1,1,no,0,1555319356249,0,0,1,1,0,1,0,,
and,female,18,training_transfer,posttest,pcs1,3,1,16,3,darkorange,circle,sounds/E.wav,Studerende,,0,1,1,0,1,no,0,1555319359858,0,0,1,1,1,1,1,,
and,female,18,training_transfer,posttest,pcs1,3,1,17,6,darkorange,circle,sounds/E.wav,Studerende,,0,1,0,1,1,no,1,1555319363468,1,1,1,1,1,1,0,,
and,female,18,training_transfer,posttest,pcs1,3,1,18,1,red,circle,sounds/B.wav,Studerende,,0,1,0,0,1,no,0,1555319367068,0,0,1,1,1,1,0,,
and,female,18,training_transfer,posttest,pcs1,3,1,19,8,dimgray,circle,sounds/B.wav,Studerende,,0,1,0,0,1,no,1,1555319370676,0,1,1,1,1,1,0,,
and,female,18,training_transfer,posttest,pcs1,3,1,20,5,yellow,circle,sounds/B.wav,Studerende,,0,1,0,0,1,no,1,1555319374278,0,1,1,1,1,1,0,,
and,female,18,training_transfer,posttest,pcs1,3,1,21,6,blue,circle,sounds/T.wav,Studerende,,0,1,0,0,1,no,0,1555319377868,0,0,1,1,1,1,0,,
and,female,18,training_transfer,posttest,pcs1,3,1,22,5,red,circle,sounds/C.wav,Studerende,,0,1,0,0,1,no,0,1555319381468,0,0,1,1,1,1,0,,
and,female,18,training_transfer,posttest,pcs1,3,1,23,5,dimgray,circle,sounds/G.wav,Studerende,,0,1,1,0,1,no,0,1555319385093,0,0,1,1,1,1,1,,
and,female,18,training_transfer,posttest,pcs1,3,1,24,1,dimgray,circle,sounds/D.wav,Studerende,,0,1,0,1,1,no,0,1555319388692,1,0,1,1,1,1,0,,
and,female,18,training_transfer,posttest,pcs1,3,1,25,0,blue,circle,sounds/D.wav,Studerende,,0,1,0,0,1,no,0,1555319392286,0,1,1,0,1,1,0,,
and,female,18,training_transfer,posttest,pcs1,3,1,26,0,green,circle,sounds/D.wav,Studerende,,0,1,1,0,1,no,1,1555319395923,0,1,1,1,1,1,1,,
and,female,18,training_transfer,posttest,pcs1,3,1,27,6,white,circle,sounds/P.wav,Studerende,,0,1,0,0,1,no,0,1555319399522,0,0,1,1,1,1,0,,
and,female,18,training_transfer,posttest,pcs1,3,1,28,2,white,circle,sounds/E.wav,Studerende,,0,1,0,1,1,no,0,1555319403118,1,0,1,1,1,1,0,,
and,female,18,training_transfer,posttest,pcs1,3,1,29,2,blue,circle,sounds/P.wav,Studerende,,0,1,1,0,1,no,0,1555319406712,0,0,1,1,1,1,1,,
and,female,18,training_transfer,posttest,pcs1,3,1,30,8,white,circle,sounds/V.wav,Studerende,,0,1,0,0,1,no,0,1555319410323,1,0,1,1,0,1,0,,
and,female,18,training_transfer,posttest,pcs1,3,1,31,5,red,circle,sounds/D.wav,Studerende,,0,1,0,0,1,no,0,1555319413922,0,0,1,1,1,1,0,,
and,female,18,training_transfer,posttest,pcs1,3,1,32,2,darkorange,circle,sounds/B.wav,Studerende,,0,1,0,0,1,no,0,1555319417524,0,0,1,1,1,1,0,,
and,female,18,training_transfer,posttest,pcs1,3,1,33,3,darkorange,circle,sounds/C.wav,Studerende,,0,1,0,1,1,no,0,1555319421106,0,0,1,1,0,1,0,,
and,female,18,training_transfer,posttest,pcs1,3,1,34,8,white,circle,sounds/T.wav,Studerende,,0,1,0,0,1,no,0,1555319424708,0,0,1,1,1,1,0,,
and,female,18,training_transfer,posttest,pcs1,3,1,35,2,white,circle,sounds/D.wav,Studerende,,0,1,0,1,1,no,0,1555319428307,0,0,1,1,0,1,0,,
and,female,18,training_transfer,posttest,pcs1,3,1,36,4,white,circle,sounds/E.wav,Studerende,,0,1,0,1,1,no,0,1555319431915,1,0,1,1,1,1,0,,
and,female,18,training_transfer,posttest,pcs1,3,1,37,3,red,circle,sounds/D.wav,Studerende,,0,1,0,0,1,no,0,1555319435509,0,0,1,1,1,1,0,,
and,female,18,training_transfer,posttest,pcs1,3,1,38,4,yellow,circle,sounds/G.wav,Studerende,,0,1,0,0,1,no,0,1555319439108,0,0,1,1,1,1,0,,
and,female,18,training_transfer,posttest,pcs1,3,1,39,6,green,circle,sounds/P.wav,Studerende,,0,1,0,0,1,no,0,1555319442710,0,0,1,1,1,1,0,,
and,female,18,training_transfer,posttest,pcs1,3,1,40,7,darkorange,circle,sounds/C.wav,Studerende,,0,1,0,0,1,no,0,1555319446309,0,0,1,1,1,1,0,,
and,female,18,training_transfer,posttest,pcs1,3,1,41,0,darkorange,circle,sounds/C.wav,Studerende,,0,1,0,1,1,no,1,1555319449941,1,1,1,1,1,1,0,,
and,female,18,training_transfer,posttest,pcs1,3,1,42,0,yellow,circle,sounds/D.wav,Studerende,,0,1,1,0,1,no,0,1555319453551,0,0,1,1,1,1,1,,
and,female,18,training_transfer,posttest,pcs1,3,1,43,2,green,circle,sounds/E.wav,Studerende,,0,1,0,0,1,no,0,1555319457145,0,0,1,1,1,1,0,,
and,female,18,training_transfer,posttest,pcs1,3,1,44,5,green,circle,sounds/E.wav,Studerende,,0,1,0,1,1,no,1,1555319460776,1,1,1,1,1,1,0,,
and,female,18,training_transfer,posttest,pcs1,3,1,45,7,darkorange,circle,sounds/G.wav,Studerende,,0,1,0,0,1,no,0,1555319464378,0,0,1,1,1,1,0,,
and,female,18,training_transfer,posttest,pcs1,3,1,46,5,blue,circle,sounds/B.wav,Studerende,,0,1,0,0,1,no,0,1555319467980,0,0,1,1,1,1,0,,
and,female,18,training_transfer,posttest,pcs1,3,1,47,5,green,circle,sounds/P.wav,Studerende,,0,1,1,0,1,no,0,1555319471600,0,0,1,1,1,1,1,,
and,female,18,training_transfer,posttest,pcs1,3,1,48,7,blue,circle,sounds/C.wav,Studerende,,0,1,0,0,1,no,0,1555319475196,0,0,1,1,1,1,0,,
and,female,18,training_transfer,posttest,pcs1,3,1,49,7,darkorange,circle,sounds/C.wav,Studerende,,0,1,1,0,1,no,1,1555319478822,0,1,1,1,1,1,1,,
and,female,18,training_transfer,posttest,pcs1,3,1,50,7,red,circle,sounds/V.wav,Studerende,,0,1,1,0,1,no,0,1555319482438,0,0,1,1,1,1,1,,
and,female,18,training_transfer,posttest,pcs1,3,1,51,4,red,circle,sounds/C.wav,Studerende,,0,1,0,1,1,no,0,1555319486043,1,0,1,1,1,1,0,,
and,female,18,training_transfer,posttest,pcs1,3,1,52,7,green,circle,sounds/E.wav,Studerende,,0,1,0,0,1,no,0,1555319489631,0,0,1,1,1,1,0,,
and,female,18,training_transfer,posttest,pcs1,3,1,53,4,green,circle,sounds/P.wav,Studerende,,0,1,0,1,1,no,0,1555319493233,0,0,1,1,0,1,0,,
and,female,18,training_transfer,posttest,pcs1,3,1,54,4,yellow,circle,sounds/C.wav,Studerende,,0,1,1,0,1,no,0,1555319496856,0,0,1,1,1,1,1,,
and,female,18,training_transfer,posttest,pcs1,3,1,55,8,dimgray,circle,sounds/B.wav,Studerende,,0,1,0,0,1,no,0,1555319500449,0,0,1,1,1,1,0,,
and,female,18,training_transfer,posttest,pcs1,3,1,56,6,blue,circle,sounds/E.wav,Studerende,,0,1,0,0,1,no,0,1555319504048,0,0,1,1,1,1,0,,
and,female,18,training_transfer,posttest,pcs1,3,1,57,6,dimgray,circle,sounds/E.wav,Studerende,,0,1,1,0,1,no,1,1555319507668,0,1,1,1,1,1,1,,
and,female,18,training_transfer,posttest,pcs1,3,1,58,7,darkorange,circle,sounds/D.wav,Studerende,,0,1,0,0,1,no,0,1555319511267,0,0,1,1,1,1,0,,
and,female,18,training_transfer,posttest,pcs1,3,1,59,2,red,circle,sounds/B.wav,Studerende,,0,1,0,0,1,no,0,1555319514867,0,0,1,1,1,1,0,,
and,female,18,training_transfer,posttest,pcs1,3,1,60,6,darkorange,circle,sounds/P.wav,Studerende,,0,1,0,0,1,no,0,1555319518466,0,0,1,1,1,1,0,,
and,female,18,training_transfer,posttest,pcs1,3,1,61,8,blue,circle,sounds/P.wav,Studerende,,0,1,0,0,1,no,1,1555319522074,0,1,1,1,1,1,0,,
and,female,18,training_transfer,posttest,fcs1,3,1,1,4,red,circle,sounds/B.wav,Studerende,0,1,1,,0,0,no,0,1555319536087,0,0,,1,1,1,,1,0
and,female,18,training_transfer,posttest,fcs1,3,1,2,4,darkorange,star,sounds/E.wav,Studerende,0,1,1,,0,0,no,0,1555319539686,0,0,,1,1,1,,1,0
